Material;Dt,Saída;Nº Pedido;Requisitante / Destino;Unidade;Quantidade;Status
Sapatilha e Touca;2020-03-31;310619;Outros Órgãos Federais;Unidade;700,0;Entregue
Sapatilha e Touca;2020-03-31;310619;Outros Órgãos Federais;Unidade;90000,0;Entregue
Sapatilha e Touca;2020-04-15;311978;Outros Órgãos Federais;Unidade;15300,0;Entregue
Sapatilha e Touca;2020-04-15;311949;Outros Órgãos Federais;Unidade;15300,0;Entregue
Sapatilha e Touca;2020-04-15;311930;Outros Órgãos Federais;Unidade;6000,0;Entregue
Sapatilha e Touca;2020-04-20;312459;Outros Órgãos Federais;Unidade;16800,0;Entregue
Sapatilha e Touca;2020-04-23;313006;Outros Órgãos Federais;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-04-23;313102;Outros Órgãos Federais;Unidade;16000,0;Entregue
Sapatilha e Touca;2020-05-04;314059;Outros Órgãos Federais;Unidade;19600,0;Entregue
Sapatilha e Touca;2020-05-08;314782;Outros Órgãos Federais;Unidade;100,0;Entregue
Sapatilha e Touca;2020-05-11;315011;Outros Órgãos Federais;Unidade;16000,0;Entregue
Sapatilha e Touca;2020-05-14;315512;Outros Órgãos Federais;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-05-14;315510;Outros Órgãos Federais;Unidade;1400,0;Entregue
Sapatilha e Touca;2020-05-14;315510;Outros Órgãos Federais;Unidade;1100,0;Entregue
Sapatilha e Touca;2020-05-14;315510;Outros Órgãos Federais;Unidade;1100,0;Entregue
Sapatilha e Touca;2020-05-14;315510;Outros Órgãos Federais;Unidade;800,0;Entregue
Sapatilha e Touca;2020-05-14;315510;Outros Órgãos Federais;Unidade;2500,0;Entregue
Sapatilha e Touca;2020-05-14;315510;Outros Órgãos Federais;Unidade;600,0;Entregue
Sapatilha e Touca;2020-05-14;315510;Outros Órgãos Federais;Unidade;500,0;Entregue
Sapatilha e Touca;2020-05-20;316221;Outros Órgãos Federais;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-05-22;316420;Outros Órgãos Federais;Unidade;100,0;Entregue
Sapatilha e Touca;2020-05-23;316639;Outros Órgãos Federais;Unidade;1600,0;Entregue
Sapatilha e Touca;2020-05-25;316599;Outros Órgãos Federais;Unidade;100,0;Entregue
Sapatilha e Touca;2020-05-25;316601;Outros Órgãos Federais;Unidade;200,0;Entregue
Sapatilha e Touca;2020-05-25;316596;Outros Órgãos Federais;Unidade;100,0;Entregue
Sapatilha e Touca;2020-05-25;316574;Outros Órgãos Federais;Unidade;600,0;Entregue
Sapatilha e Touca;2020-05-25;316573;Outros Órgãos Federais;Unidade;600,0;Entregue
Sapatilha e Touca;2020-05-25;316565;Outros Órgãos Federais;Unidade;500,0;Entregue
Sapatilha e Touca;2020-05-25;316583;Outros Órgãos Federais;Unidade;300,0;Entregue
Sapatilha e Touca;2020-05-25;316568;Outros Órgãos Federais;Unidade;200,0;Entregue
Sapatilha e Touca;2020-05-25;316569;Outros Órgãos Federais;Unidade;600,0;Entregue
Sapatilha e Touca;2020-05-25;316580;Outros Órgãos Federais;Unidade;200,0;Entregue
Sapatilha e Touca;2020-05-25;316590;Outros Órgãos Federais;Unidade;600,0;Entregue
Sapatilha e Touca;2020-05-25;316578;Outros Órgãos Federais;Unidade;600,0;Entregue
Sapatilha e Touca;2020-05-25;316567;Outros Órgãos Federais;Unidade;300,0;Entregue
Sapatilha e Touca;2020-05-25;316575;Outros Órgãos Federais;Unidade;800,0;Entregue
Sapatilha e Touca;2020-05-25;316595;Outros Órgãos Federais;Unidade;400,0;Entregue
Sapatilha e Touca;2020-05-25;316585;Outros Órgãos Federais;Unidade;600,0;Entregue
Sapatilha e Touca;2020-05-31;316981;Outros Órgãos Federais;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-06-04;317787;Outros Órgãos Federais;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-06-04;317789;Outros Órgãos Federais;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-06-04;317790;Outros Órgãos Federais;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-06-04;317791;Outros Órgãos Federais;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-06-04;317792;Outros Órgãos Federais;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-06-04;317794;Outros Órgãos Federais;Unidade;8000,0;Entregue
Sapatilha e Touca;2020-06-05;317841;Outros Órgãos Federais;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-06-08;317945;Outros Órgãos Federais;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-06-10;318145;Outros Órgãos Federais;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-06-10;318151;Outros Órgãos Federais;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-06-10;318154;Outros Órgãos Federais;Unidade;8000,0;Entregue
Sapatilha e Touca;2020-06-12;318523;Outros Órgãos Federais;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-06-23;319926;Outros Órgãos Federais;Unidade;2000,0;Entregue
Sapatilha e Touca;2020-06-24;320138;Outros Órgãos Federais;Unidade;36000,0;Entregue
Sapatilha e Touca;2020-06-24;320141;Outros Órgãos Federais;Unidade;900,0;Entregue
Sapatilha e Touca;2020-06-24;320148;Outros Órgãos Federais;Unidade;1400,0;Entregue
Sapatilha e Touca;2020-06-24;320149;Outros Órgãos Federais;Unidade;36000,0;Entregue
Sapatilha e Touca;2020-06-24;320150;Outros Órgãos Federais;Unidade;3100,0;Entregue
Sapatilha e Touca;2020-06-24;320152;Outros Órgãos Federais;Unidade;8100,0;Entregue
Sapatilha e Touca;2020-06-24;320154;Outros Órgãos Federais;Unidade;2100,0;Entregue
Sapatilha e Touca;2020-03-19;308803;Pará;Unidade;800,0;Entregue
Sapatilha e Touca;2020-03-19;308502;Pará;Unidade;1000,0;Entregue
Sapatilha e Touca;2020-03-24;309465;Pará;Unidade;700,0;Entregue
Sapatilha e Touca;2020-03-28;309995;Pará;Unidade;1300,0;Entregue
Sapatilha e Touca;2020-03-28;309995;Pará;Unidade;11900,0;Entregue
Sapatilha e Touca;2020-03-31;310605;Pará;Unidade;4100,0;Entregue
Sapatilha e Touca;2020-03-31;310605;Pará;Unidade;490000,0;Entregue
Sapatilha e Touca;2020-04-15;311915;Pará;Unidade;11400,0;Entregue
Sapatilha e Touca;2020-04-23;313004;Pará;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-04-29;313901;Pará;Unidade;40000,0;Entregue
Sapatilha e Touca;2020-04-30;314031;Pará;Unidade;10000,0;Entregue
Sapatilha e Touca;2020-04-30;314031;Pará;Unidade;4700,0;Entregue
Sapatilha e Touca;2020-05-14;315603;Pará;Unidade;2200,0;Entregue
Sapatilha e Touca;2020-05-14;315603;Pará;Unidade;21800,0;Entregue
Sapatilha e Touca;2020-05-22;316499;Pará;Unidade;41000,0;Entregue
Sapatilha e Touca;2020-06-04;317786;Pará;Unidade;28000,0;Entregue
Sapatilha e Touca;2020-06-05;317938;Pará;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-06-10;318277;Pará;Unidade;8000,0;Entregue
Sapatilha e Touca;2020-06-10;318248;Pará;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-03-19;308810;Paraíba;Unidade;400,0;Entregue
Sapatilha e Touca;2020-03-19;308507;Paraíba;Unidade;1000,0;Entregue
Sapatilha e Touca;2020-03-25;309480;Paraíba;Unidade;500,0;Entregue
Sapatilha e Touca;2020-03-28;309996;Paraíba;Unidade;600,0;Entregue
Sapatilha e Touca;2020-03-28;309996;Paraíba;Unidade;5500,0;Entregue
Sapatilha e Touca;2020-03-31;310606;Paraíba;Unidade;1900,0;Entregue
Sapatilha e Touca;2020-03-31;310606;Paraíba;Unidade;230000,0;Entregue
Sapatilha e Touca;2020-04-15;311916;Paraíba;Unidade;7700,0;Entregue
Sapatilha e Touca;2020-04-23;313005;Paraíba;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-04-30;314033;Paraíba;Unidade;9800,0;Entregue
Sapatilha e Touca;2020-05-14;315582;Paraíba;Unidade;5000,0;Entregue
Sapatilha e Touca;2020-05-14;315582;Paraíba;Unidade;10000,0;Entregue
Sapatilha e Touca;2020-05-14;315582;Paraíba;Unidade;1000,0;Entregue
Sapatilha e Touca;2020-05-22;316480;Paraíba;Unidade;28500,0;Entregue
Sapatilha e Touca;2020-06-04;317765;Paraíba;Unidade;16000,0;Entregue
Sapatilha e Touca;2020-06-05;317905;Paraíba;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-06-10;318278;Paraíba;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-06-10;318249;Paraíba;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-03-19;308827;Paraná;Unidade;1100,0;Entregue
Sapatilha e Touca;2020-03-19;308530;Paraná;Unidade;1000,0;Entregue
Sapatilha e Touca;2020-03-25;309518;Paraná;Unidade;800,0;Entregue
Sapatilha e Touca;2020-03-28;309999;Paraná;Unidade;1700,0;Entregue
Sapatilha e Touca;2020-03-28;309999;Paraná;Unidade;15800,0;Entregue
Sapatilha e Touca;2020-03-31;310607;Paraná;Unidade;5400,0;Entregue
Sapatilha e Touca;2020-03-31;310607;Paraná;Unidade;650000,0;Entregue
Sapatilha e Touca;2020-04-10;311378;Paraná;Unidade;10000,0;Entregue
Sapatilha e Touca;2020-04-15;311917;Paraná;Unidade;22900,0;Entregue
Sapatilha e Touca;2020-04-23;312990;Paraná;Unidade;12000,0;Entregue
Sapatilha e Touca;2020-04-30;313995;Paraná;Unidade;29400,0;Entregue
Sapatilha e Touca;2020-05-14;315605;Paraná;Unidade;36000,0;Entregue
Sapatilha e Touca;2020-05-22;316489;Paraná;Unidade;62500,0;Entregue
Sapatilha e Touca;2020-06-04;317771;Paraná;Unidade;44000,0;Entregue
Sapatilha e Touca;2020-06-05;317910;Paraná;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-06-10;318281;Paraná;Unidade;16000,0;Entregue
Sapatilha e Touca;2020-06-10;318252;Paraná;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-03-19;308812;Pernambuco;Unidade;900,0;Entregue
Sapatilha e Touca;2020-03-19;308514;Pernambuco;Unidade;1000,0;Entregue
Sapatilha e Touca;2020-03-25;309481;Pernambuco;Unidade;700,0;Entregue
Sapatilha e Touca;2020-03-28;309997;Pernambuco;Unidade;1400,0;Entregue
Sapatilha e Touca;2020-03-28;309997;Pernambuco;Unidade;13200,0;Entregue
Sapatilha e Touca;2020-03-31;310608;Pernambuco;Unidade;4600,0;Entregue
Sapatilha e Touca;2020-03-31;310608;Pernambuco;Unidade;540000,0;Entregue
Sapatilha e Touca;2020-04-10;311381;Pernambuco;Unidade;10000,0;Entregue
Sapatilha e Touca;2020-04-15;311918;Pernambuco;Unidade;16900,0;Entregue
Sapatilha e Touca;2020-04-23;312991;Pernambuco;Unidade;8000,0;Entregue
Sapatilha e Touca;2020-04-30;313996;Pernambuco;Unidade;21700,0;Entregue
Sapatilha e Touca;2020-05-14;315592;Pernambuco;Unidade;32000,0;Entregue
Sapatilha e Touca;2020-05-22;316482;Pernambuco;Unidade;56600,0;Entregue
Sapatilha e Touca;2020-06-04;317768;Pernambuco;Unidade;36000,0;Entregue
Sapatilha e Touca;2020-06-05;317907;Pernambuco;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-06-10;318279;Pernambuco;Unidade;12000,0;Entregue
Sapatilha e Touca;2020-06-10;318250;Pernambuco;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-03-19;308819;Piauí;Unidade;300,0;Entregue
Sapatilha e Touca;2020-03-19;308524;Piauí;Unidade;1000,0;Entregue
Sapatilha e Touca;2020-03-25;309482;Piauí;Unidade;500,0;Entregue
Sapatilha e Touca;2020-03-28;309998;Piauí;Unidade;500,0;Entregue
Sapatilha e Touca;2020-03-28;309998;Piauí;Unidade;4500,0;Entregue
Sapatilha e Touca;2020-03-31;310609;Piauí;Unidade;1600,0;Entregue
Sapatilha e Touca;2020-03-31;310609;Piauí;Unidade;150000,0;Entregue
Sapatilha e Touca;2020-03-31;310609;Piauí;Unidade;40000,0;Entregue
Sapatilha e Touca;2020-04-10;311407;Piauí;Unidade;10000,0;Entregue
Sapatilha e Touca;2020-04-15;311919;Piauí;Unidade;4800,0;Entregue
Sapatilha e Touca;2020-04-15;311919;Piauí;Unidade;1400,0;Entregue
Sapatilha e Touca;2020-04-23;313008;Piauí;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-04-30;313997;Piauí;Unidade;8000,0;Entregue
Sapatilha e Touca;2020-05-14;315604;Piauí;Unidade;12000,0;Entregue
Sapatilha e Touca;2020-05-22;316486;Piauí;Unidade;21600,0;Entregue
Sapatilha e Touca;2020-06-04;317770;Piauí;Unidade;8000,0;Entregue
Sapatilha e Touca;2020-06-05;317908;Piauí;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-06-10;318280;Piauí;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-06-10;318251;Piauí;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-03-19;308824;Rio de Janeiro;Unidade;1600,0;Entregue
Sapatilha e Touca;2020-03-19;308733;Rio de Janeiro;Unidade;1000,0;Entregue
Sapatilha e Touca;2020-03-28;310002;Rio de Janeiro;Unidade;2600,0;Entregue
Sapatilha e Touca;2020-03-28;310018;Rio de Janeiro;Unidade;1000,0;Entregue
Sapatilha e Touca;2020-03-28;310002;Rio de Janeiro;Unidade;23800,0;Entregue
Sapatilha e Touca;2020-03-31;310610;Rio de Janeiro;Unidade;8200,0;Entregue
Sapatilha e Touca;2020-03-31;310610;Rio de Janeiro;Unidade;980000,0;Entregue
Sapatilha e Touca;2020-04-10;311408;Rio de Janeiro;Unidade;10000,0;Entregue
Sapatilha e Touca;2020-04-15;311920;Rio de Janeiro;Unidade;31400,0;Entregue
Sapatilha e Touca;2020-04-15;311920;Rio de Janeiro;Unidade;400,0;Entregue
Sapatilha e Touca;2020-04-23;313009;Rio de Janeiro;Unidade;16000,0;Entregue
Sapatilha e Touca;2020-04-30;313998;Rio de Janeiro;Unidade;40800,0;Entregue
Sapatilha e Touca;2020-05-07;314570;Rio de Janeiro;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-05-22;316492;Rio de Janeiro;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-06-04;317772;Rio de Janeiro;Unidade;52000,0;Entregue
Sapatilha e Touca;2020-06-05;317911;Rio de Janeiro;Unidade;36000,0;Entregue
Sapatilha e Touca;2020-06-10;318282;Rio de Janeiro;Unidade;16000,0;Entregue
Sapatilha e Touca;2020-06-10;318253;Rio de Janeiro;Unidade;12000,0;Entregue
Sapatilha e Touca;2020-03-19;308822;Rio Grande do Norte;Unidade;300,0;Entregue
Sapatilha e Touca;2020-03-19;308736;Rio Grande do Norte;Unidade;1000,0;Entregue
Sapatilha e Touca;2020-03-25;309507;Rio Grande do Norte;Unidade;500,0;Entregue
Sapatilha e Touca;2020-03-28;310003;Rio Grande do Norte;Unidade;500,0;Entregue
Sapatilha e Touca;2020-03-28;310003;Rio Grande do Norte;Unidade;4800,0;Entregue
Sapatilha e Touca;2020-03-31;310611;Rio Grande do Norte;Unidade;1700,0;Entregue
Sapatilha e Touca;2020-03-31;310611;Rio Grande do Norte;Unidade;200000,0;Entregue
Sapatilha e Touca;2020-04-15;311921;Rio Grande do Norte;Unidade;6700,0;Entregue
Sapatilha e Touca;2020-04-23;313010;Rio Grande do Norte;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-04-30;314014;Rio Grande do Norte;Unidade;8600,0;Entregue
Sapatilha e Touca;2020-05-14;315606;Rio Grande do Norte;Unidade;12000,0;Entregue
Sapatilha e Touca;2020-05-22;316495;Rio Grande do Norte;Unidade;23100,0;Entregue
Sapatilha e Touca;2020-06-04;317773;Rio Grande do Norte;Unidade;12000,0;Entregue
Sapatilha e Touca;2020-06-05;317912;Rio Grande do Norte;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-06-10;318283;Rio Grande do Norte;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-06-10;318254;Rio Grande do Norte;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-03-19;308813;Rio Grande do Sul;Unidade;1100,0;Entregue
Sapatilha e Touca;2020-03-19;308742;Rio Grande do Sul;Unidade;1000,0;Entregue
Sapatilha e Touca;2020-03-28;309980;Rio Grande do Sul;Unidade;800,0;Entregue
Sapatilha e Touca;2020-03-28;310007;Rio Grande do Sul;Unidade;1700,0;Entregue
Sapatilha e Touca;2020-03-28;310007;Rio Grande do Sul;Unidade;15700,0;Entregue
Sapatilha e Touca;2020-03-31;310612;Rio Grande do Sul;Unidade;5400,0;Entregue
Sapatilha e Touca;2020-03-31;310612;Rio Grande do Sul;Unidade;650000,0;Entregue
Sapatilha e Touca;2020-04-10;311411;Rio Grande do Sul;Unidade;10000,0;Entregue
Sapatilha e Touca;2020-04-15;311922;Rio Grande do Sul;Unidade;26300,0;Entregue
Sapatilha e Touca;2020-04-23;313011;Rio Grande do Sul;Unidade;12000,0;Entregue
Sapatilha e Touca;2020-04-30;314015;Rio Grande do Sul;Unidade;33800,0;Entregue
Sapatilha e Touca;2020-05-14;315609;Rio Grande do Sul;Unidade;27000,0;Entregue
Sapatilha e Touca;2020-05-14;315609;Rio Grande do Sul;Unidade;9000,0;Entregue
Sapatilha e Touca;2020-05-22;316501;Rio Grande do Sul;Unidade;60100,0;Entregue
Sapatilha e Touca;2020-06-04;317788;Rio Grande do Sul;Unidade;36000,0;Entregue
Sapatilha e Touca;2020-06-05;317914;Rio Grande do Sul;Unidade;8000,0;Entregue
Sapatilha e Touca;2020-06-10;318286;Rio Grande do Sul;Unidade;12000,0;Entregue
Sapatilha e Touca;2020-06-10;318257;Rio Grande do Sul;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-03-19;308816;Rondônia;Unidade;200,0;Entregue
Sapatilha e Touca;2020-03-19;308738;Rondônia;Unidade;1000,0;Entregue
Sapatilha e Touca;2020-03-25;309472;Rondônia;Unidade;400,0;Entregue
Sapatilha e Touca;2020-03-28;310004;Rondônia;Unidade;300,0;Entregue
Sapatilha e Touca;2020-03-28;310004;Rondônia;Unidade;2100,0;Entregue
Sapatilha e Touca;2020-03-28;310004;Rondônia;Unidade;400,0;Entregue
Sapatilha e Touca;2020-03-31;310613;Rondônia;Unidade;300,0;Entregue
Sapatilha e Touca;2020-03-31;310613;Rondônia;Unidade;500,0;Entregue
Sapatilha e Touca;2020-03-31;310613;Rondônia;Unidade;100000,0;Entregue
Sapatilha e Touca;2020-04-15;311923;Rondônia;Unidade;3400,0;Entregue
Sapatilha e Touca;2020-04-23;313196;Rondônia;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-04-30;314016;Rondônia;Unidade;4400,0;Entregue
Sapatilha e Touca;2020-05-14;315607;Rondônia;Unidade;8000,0;Entregue
Sapatilha e Touca;2020-05-22;316497;Rondônia;Unidade;12000,0;Entregue
Sapatilha e Touca;2020-06-04;317774;Rondônia;Unidade;8000,0;Entregue
Sapatilha e Touca;2020-06-05;317913;Rondônia;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-06-10;318285;Rondônia;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-06-10;318255;Rondônia;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-03-19;308815;Roraima;Unidade;100,0;Entregue
Sapatilha e Touca;2020-03-19;308739;Roraima;Unidade;1000,0;Entregue
Sapatilha e Touca;2020-03-25;309473;Roraima;Unidade;400,0;Entregue
Sapatilha e Touca;2020-03-28;310005;Roraima;Unidade;100,0;Entregue
Sapatilha e Touca;2020-03-28;310005;Roraima;Unidade;800,0;Entregue
Sapatilha e Touca;2020-03-31;310614;Roraima;Unidade;100,0;Entregue
Sapatilha e Touca;2020-03-31;310614;Roraima;Unidade;300,0;Entregue
Sapatilha e Touca;2020-03-31;310614;Roraima;Unidade;30000,0;Entregue
Sapatilha e Touca;2020-04-15;311924;Roraima;Unidade;1400,0;Entregue
Sapatilha e Touca;2020-04-23;313199;Roraima;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-04-30;314017;Roraima;Unidade;1800,0;Entregue
Sapatilha e Touca;2020-05-23;316638;Roraima;Unidade;3600,0;Entregue
Sapatilha e Touca;2020-06-04;317775;Roraima;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-06-10;318256;Roraima;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-06-12;318480;Roraima;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-03-19;308811;Santa Catarina;Unidade;700,0;Entregue
Sapatilha e Touca;2020-03-19;308743;Santa Catarina;Unidade;2000,0;Entregue
Sapatilha e Touca;2020-03-25;309519;Santa Catarina;Unidade;1000,0;Entregue
Sapatilha e Touca;2020-03-28;310008;Santa Catarina;Unidade;1100,0;Entregue
Sapatilha e Touca;2020-03-28;310008;Santa Catarina;Unidade;9900,0;Entregue
Sapatilha e Touca;2020-03-31;310615;Santa Catarina;Unidade;3400,0;Entregue
Sapatilha e Touca;2020-03-31;310615;Santa Catarina;Unidade;410000,0;Entregue
Sapatilha e Touca;2020-04-15;311925;Santa Catarina;Unidade;14700,0;Entregue
Sapatilha e Touca;2020-04-23;313017;Santa Catarina;Unidade;8000,0;Entregue
Sapatilha e Touca;2020-04-30;314032;Santa Catarina;Unidade;18900,0;Entregue
Sapatilha e Touca;2020-05-14;315610;Santa Catarina;Unidade;24000,0;Entregue
Sapatilha e Touca;2020-05-22;316502;Santa Catarina;Unidade;39900,0;Entregue
Sapatilha e Touca;2020-06-04;317777;Santa Catarina;Unidade;28000,0;Entregue
Sapatilha e Touca;2020-06-05;317916;Santa Catarina;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-06-10;318287;Santa Catarina;Unidade;8000,0;Entregue
Sapatilha e Touca;2020-06-10;318258;Santa Catarina;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-03-19;308802;São Paulo;Unidade;4400,0;Entregue
Sapatilha e Touca;2020-03-25;309515;São Paulo;Unidade;2500,0;Entregue
Sapatilha e Touca;2020-03-28;310010;São Paulo;Unidade;6900,0;Entregue
Sapatilha e Touca;2020-03-28;310010;São Paulo;Unidade;8000,0;Entregue
Sapatilha e Touca;2020-03-28;310010;São Paulo;Unidade;300,0;Entregue
Sapatilha e Touca;2020-03-28;310010;São Paulo;Unidade;3900,0;Entregue
Sapatilha e Touca;2020-03-28;310010;São Paulo;Unidade;300,0;Entregue
Sapatilha e Touca;2020-03-28;310010;São Paulo;Unidade;50900,0;Entregue
Sapatilha e Touca;2020-03-31;310616;São Paulo;Unidade;21900,0;Entregue
Sapatilha e Touca;2020-03-31;310616;São Paulo;Unidade;2570000,0;Entregue
Sapatilha e Touca;2020-04-10;311414;São Paulo;Unidade;50000,0;Entregue
Sapatilha e Touca;2020-04-15;311929;São Paulo;Unidade;52600,0;Entregue
Sapatilha e Touca;2020-04-15;311929;São Paulo;Unidade;41400,0;Entregue
Sapatilha e Touca;2020-04-23;313021;São Paulo;Unidade;48000,0;Entregue
Sapatilha e Touca;2020-04-30;314034;São Paulo;Unidade;120600,0;Entregue
Sapatilha e Touca;2020-05-14;315612;São Paulo;Unidade;156000,0;Entregue
Sapatilha e Touca;2020-05-22;316504;São Paulo;Unidade;247900,0;Entregue
Sapatilha e Touca;2020-06-05;317918;São Paulo;Unidade;32000,0;Entregue
Sapatilha e Touca;2020-06-10;318289;São Paulo;Unidade;36000,0;Entregue
Sapatilha e Touca;2020-06-10;318260;São Paulo;Unidade;12000,0;Entregue
Sapatilha e Touca;2020-03-19;308807;Sergipe;Unidade;200,0;Entregue
Sapatilha e Touca;2020-03-19;308749;Sergipe;Unidade;1000,0;Entregue
Sapatilha e Touca;2020-03-25;309479;Sergipe;Unidade;400,0;Entregue
Sapatilha e Touca;2020-03-28;310009;Sergipe;Unidade;300,0;Entregue
Sapatilha e Touca;2020-03-28;310009;Sergipe;Unidade;3200,0;Entregue
Sapatilha e Touca;2020-03-31;310617;Sergipe;Unidade;1100,0;Entregue
Sapatilha e Touca;2020-03-31;310617;Sergipe;Unidade;130000,0;Entregue
Sapatilha e Touca;2020-04-15;311927;Sergipe;Unidade;4600,0;Entregue
Sapatilha e Touca;2020-04-23;313024;Sergipe;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-04-30;314035;Sergipe;Unidade;5900,0;Entregue
Sapatilha e Touca;2020-05-14;315611;Sergipe;Unidade;8000,0;Entregue
Sapatilha e Touca;2020-05-22;316503;Sergipe;Unidade;14900,0;Entregue
Sapatilha e Touca;2020-06-04;317778;Sergipe;Unidade;8000,0;Entregue
Sapatilha e Touca;2020-06-05;317917;Sergipe;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-06-10;318288;Sergipe;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-06-10;318259;Sergipe;Unidade;4000,0;Entregue
Sapatilha e Touca;2020-03-19;308798;Tocantins;Unidade;100,0;Entregue
Sapatilha e Touca;2020-03-19;308754;Tocantins;Unidade;1000,0;Entregue
